Date,TAN,SPY,URTH
2017-01-03,,,
2017-01-04,102.29953607340774,100.59491933280533,100.85411772664324
2017-01-05,102.93353434766952,100.51547369192104,101.19018440502903
2017-01-06,102.58989477671592,100.8732532145447,101.3911510812154
2017-01-09,102.93471930118594,100.54316211915359,100.89642886961931
2017-01-10,103.56473428468837,100.54316211915359,101.04423942196823
2017-01-11,104.30463792938522,100.8257724568178,101.11133059676602
2017-01-12,103.23118863069682,100.5747784854839,101.3124589451116
2017-01-13,104.14495131099764,100.80433054272274,101.5934693492857
2017-01-17,104.88065680168978,100.45198390497552,101.31324640075185
2017-01-18,104.4874000723385,100.67297838011365,101.05899451680808
2017-01-19,103.97978498541482,100.30252795546508,100.96508561693626
2017-01-20,104.26323819482096,100.6699317081099,101.19336299864531
2017-01-23,103.81100573981318,100.40971666780574,101.2201640069847
2017-01-24,103.29993163720931,101.05088944966086,101.8094953630385
2017-01-25,104.84103010016071,101.91644356559841,102.56848298807904
2017-01-26,104.2227017994828,101.81189789956761,102.50241265165367
2017-01-27,103.48740165315205,101.65491860881755,102.42306170506701
2017-01-30,101.37914553936582,101.03475083077898,101.77457324609168
2017-01-31,102.01942847532376,101.02595967622277,101.82785806784464
2017-02-01,102.48212320910028,101.0655132904158,102.00093389311637
2017-02-02,102.1942640151258,101.1314166198646,102.02752117784377
2017-02-03,103.06031263621843,101.82070495282333,102.46599339720781
2017-02-06,102.71686977244843,101.64192948031253,102.24109833545201
2017-02-07,102.02761685494997,101.64630189369008,102.2013227056122
2017-02-08,102.43247336806533,101.77734192538337,102.37375572653065
2017-02-09,102.7780923993608,102.37060687816759,102.7445269409612
2017-02-10,104.90209261527879,102.76522456213758,102.9951797171649
2017-02-13,106.53221624234166,103.30948174131858,103.48208951711693
2017-02-14,107.0853156997073,103.70901461012099,103.83567338420481
2017-02-15,109.28553358648254,104.23105193859101,104.03142117391549
2017-02-16,108.53203848302017,104.14591787175931,104.27888463370584
2017-02-17,109.02010871068455,104.30355041916187,104.1749456577595
2017-02-21,111.34066123034555,104.89907093346788,104.57811585031314
2017-02-22,110.07483959159497,104.81026941586072,104.66878903372161
2017-02-23,111.30347985880312,104.87798723494654,104.57819799209445
2017-02-24,111.35624144788314,105.00487060859743,104.57819799209445
2017-02-27,112.09464494871308,105.16115814285538,104.64296878708727
2017-02-28,110.3145394733344,104.89124148476378,104.42290643246552
2017-03-01,109.72818228245222,106.29099517085795,105.4867357985072
2017-03-02,108.65580233777862,105.66125352663273,104.84488728733112
2017-03-03,107.57178740732294,105.72420475582436,105.1808073533579
2017-03-06,107.35260430854296,105.42641452827179,104.85889132424242
2017-03-07,106.41906132396224,105.12772844278366,104.53593564904156
2017-03-08,106.08645949333055,104.94207340421562,104.22488655394939
2017-03-09,105.80837696644785,105.06889241624384,104.34189639459899
2017-03-10,105.4737452602506,105.41931115681462,104.91324401154019
2017-03-13,106.31313872127915,105.46979502906628,105.3264134207502
2017-03-14,105.14776143777962,105.08713506041414,104.52919708546729
2017-03-15,106.7199158175759,105.95248039792968,105.63094492384676
2017-03-16,108.10189479983829,105.75578601554601,106.01556422097215
2017-03-17,106.02991516541273,105.14776984051271,105.78567878270877
2017-03-20,105.47313075996394,105.03808140100087,105.67046633503756
2017-03-21,103.51344224087804,103.75413136929683,104.5939619764171
2017-03-22,102.94233784246245,103.9894469307616,105.15102933174225
2017-03-23,102.4253926765998,103.88273701045148,104.85470963476348
2017-03-24,102.25218955982469,103.81009753267851,104.9968476515862
2017-03-27,102.25218955982469,103.70746968159767,104.9194314469491
2017-03-28,102.65704607294006,104.43515234685006,105.72004495113462
2017-03-29,102.54183606683127,104.52863609454133,105.63037073000532
2017-03-30,102.31115028150633,104.84705335758716,105.83552993822698
2017-03-31,102.195551719096,104.61429369420911,105.4772461585342
2017-04-03,102.07980833385916,104.44037172400652,105.43871218186405
2017-04-04,102.65918481209577,104.50410940951937,105.2845560631168
2017-04-05,101.79512075331077,104.206845539576,105.11728267046294
2017-04-06,101.96944200979807,104.48796133544487,105.16883688803647
2017-04-07,101.73742919825663,104.38602220416927,105.2074899986291
2017-04-10,103.53975159472033,104.44554575496218,105.23323895835541
2017-04-11,103.48264006558772,104.32656947228438,105.41346474246768
2017-04-12,103.42549590054865,103.88838399198373,105.11790658539294
2017-04-13,102.39633462249638,103.23889278128881,104.3317318080407
2017-04-17,103.08958039335559,104.12488171339997,105.07218344478757
2017-04-18,102.86008575866263,103.826458136142,104.6982299900936
2017-04-19,101.76751167368548,103.64259843427395,104.60762722942994
2017-04-20,101.30239585881627,104.4565094506437,105.2165159531476
2017-04-21,100.83510660773914,104.1378215898165,105.11350046604724
2017-04-24,102.12618232096884,105.23761351246037,106.78918413668477
2017-04-25,103.16905777165731,105.81947668801661,107.41038787682922
2017-04-26,103.74245443683768,105.75659295154442,107.25919379540127
2017-04-27,103.74245443683768,105.84049069154106,107.18348709686025
2017-04-28,103.51439905804958,105.62255093497821,107.17085654259569
2017-05-01,103.2858223978933,105.8745632166113,107.47396068864839
2017-05-02,104.48857728238836,105.9122754670897,107.52432698989438
2017-05-03,104.88472722309001,105.79081609625895,107.43623273412955
2017-05-04,103.70096686693404,105.90822585150602,107.76373259334275
2017-05-05,105.64049989186373,106.30192767050121,108.30359486194054
2017-05-08,105.47261693027123,106.28524294516038,108.12877045329006
2017-05-09,106.48158724213343,106.19344572520653,108.07873178140402
2017-05-10,107.48047903238438,106.3730283644468,108.1287955045122
2017-05-11,107.37058641191592,106.16875511462428,107.91612876302136
2017-05-12,107.15055937750518,106.00165295608382,107.99135151657968
2017-05-15,108.25309945285701,106.55400350751812,108.6427314879429
2017-05-16,107.4897440085623,106.46245077430581,108.89164820410333
2017-05-17,105.40182613941018,104.6880445454048,107.3025651995143
2017-05-18,105.06512879390009,105.09089286986273,107.47918564226948
2017-05-19,106.92323644847883,105.74131026156944,108.33549170501016
2017-05-22,107.42074972558633,106.24905510075506,109.02222297846087
2017-05-23,107.53076324279169,106.470330472266,108.8362091800801
2017-05-24,109.01427169936736,106.70361418460696,109.28347047950375
2017-05-25,109.50154920848354,107.18156351903497,109.3205747217586
2017-05-26,108.63948104029362,107.16088690003076,109.3205747217586
2017-05-30,109.56339451756752,107.0740031517233,109.46894607519229
2017-05-31,109.24029561111408,107.04915944216069,109.25907179254375
2017-06-01,109.45638965586886,107.84438730396096,110.03848196097941
2017-06-02,109.45638965586886,108.17722653660489,110.5295223861875
2017-06-05,108.70167593400122,108.10351040557688,110.2119043379443
2017-06-06,109.84236574150717,107.78382568008156,110.00357324465485
2017-06-07,109.14418603014371,107.96884970698008,110.05269631401188
2017-06-08,110.92893415232335,108.01809665575462,110.10179526445742
2017-06-09,109.75996860013477,107.86632246630504,109.93003795126972
2017-06-12,109.16856748134151,107.84577973962759,109.74569295825545
2017-06-13,110.25023738623713,108.33476824982718,110.29973991895345
2017-06-14,109.18014237701013,108.2080058066764,110.04260867225224
2017-06-15,107.55764783523543,108.0155716394096,109.50246326794162
2017-06-16,108.382274630872,107.55201793591557,110.0702326248002
2017-06-19,109.85446904481573,108.38452876576319,110.69614632856116
2017-06-20,110.01566613408498,107.71011973667144,108.81786732422927
2017-06-21,111.46416649140589,107.6854303988047,108.64384694516262
2017-06-22,114.00250359404747,107.64015334108363,108.64384694516262
2017-06-23,116.11699487985427,107.75957705599686,108.96759510122598
2017-06-26,116.57154112256035,107.82538070018197,109.06688991487583
2017-06-27,115.91795055063574,107.01976127103718,108.64531029819592
2017-06-28,116.72766636824107,107.91480276845593,109.3799684792707
2017-06-29,116.17545447100083,107.03591684239335,108.6383140135051
2017-06-30,116.57929054299868,107.22236678515789,108.6756723922807
2017-07-03,116.93122466553389,107.39192991871234,108.72546812813972
2017-07-05,114.92721846875284,107.62313323115656,108.80011980979134
2017-07-06,114.36485289612357,106.70868697270872,108.15359905746836
2017-07-07,115.9586804219973,107.3571997720447,108.59158986973387
2017-07-10,116.16110455011169,107.4645867061575,108.76602219707272
2017-07-11,116.81767562649792,107.39032310942218,108.8157745786252
2017-07-12,118.77452150545737,108.14179593946602,109.4622149407388
2017-07-13,118.08554812085592,108.3098233446295,109.82041765665626
2017-07-14,120.36502818783428,108.77623337580071,110.33733847997358
2017-07-17,120.31657746507483,108.76401689934075,110.12918594812993
2017-07-18,121.9646635844116,108.81696557504587,110.33777265849227
2017-07-19,124.396710535205,109.35836499344045,110.81530345118517
2017-07-20,124.25705141073489,109.40290145560698,111.07121265264806
2017-07-21,123.65098584667278,109.31386818354345,110.65794371893736
2017-07-24,124.21384157346029,109.28956586767859,110.60912043640552
2017-07-25,123.65413618053003,109.53265428309156,110.98767405822043
2017-07-26,123.56032540168407,109.53669377339543,111.23098863858796
2017-07-27,123.13778945890668,109.44373991398177,110.90331355671779
2017-07-28,124.97655095740473,109.32642871264164,111.02507918055807
2017-07-31,125.16173154755428,109.26972813851663,111.08587867018748
2017-08-01,125.62384053225952,109.49260897582884,111.66925660413851
2017-08-02,124.05990237141565,109.54112713595899,111.42758844020169
2017-08-03,124.99448539246521,109.34714244358787,111.3791377174422
2017-08-04,126.05929806919846,109.52935694634482,111.50032786235727
2017-08-07,128.12068498863124,109.71527968522743,111.62136208021832
2017-08-08,126.77418079130864,109.46918268987986,111.24660681665557
2017-08-09,126.13724087973395,109.46514058559369,111.18593086769815
2017-08-10,123.38998640501899,108.05361156914715,109.76534058081772
2017-08-11,124.47284678503216,108.20129807163492,109.6175357489745
2017-08-14,125.63726228570941,109.19261308775381,110.61666928991795
2017-08-15,126.60411771140075,109.1804451717508,110.45790370884983
2017-08-16,125.73772221931871,109.35488350859413,110.80040986089492
2017-08-17,123.4378141914251,107.79579787424896,109.48381611820761
2017-08-18,125.27396952970695,107.63948143599649,109.52088394998356
2017-08-21,122.962365186666,107.71775887712445,109.48382985335783
2017-08-22,123.57760926275955,108.76346023930907,110.41032772645782
2017-08-23,123.8127891146987,108.4049184881442,110.22673665903173
2017-08-24,124.70439183088496,108.17185009138275,110.00601281054637
2017-08-25,124.61136644593765,108.40546296592555,110.2763748406347
2017-08-28,124.42515132009436,108.4095559352275,110.28863386340637
2017-08-29,124.61171385359418,108.5240420827156,110.32539707401648
2017-08-30,124.70482585634046,108.99779677922554,110.41114949001485
2017-08-31,125.6350619630356,109.59940281937648,111.20674502264465
2017-09-01,126.64888364791875,109.74081897233552,111.29174768945856
2017-09-05,126.19267752966297,109.02261416052215,110.69723437393392
2017-09-06,126.42183034867531,109.36399282679258,111.05119618822312
2017-09-07,127.01624807056855,109.35184265261744,111.46471641790296
2017-09-08,126.28897603687714,109.23437463630579,111.3678242134145
2017-09-11,126.47212167744148,110.3009675729927,112.33775072869517
2017-09-12,126.2893108469437,110.6380312202222,112.51786783733782
2017-09-13,126.47245648750803,110.68601966882167,112.44595418712291
2017-09-14,129.07758273995748,110.6540406818767,112.5658995761438
2017-09-15,128.7212356531542,110.29417267049556,112.64976167486249
2017-09-18,128.27420669598786,110.50686129126856,112.73355350399477
2017-09-19,129.5764024850212,110.60697341635984,112.90099685840983
2017-09-20,128.5569009438818,110.64297627168294,113.08010315796673
2017-09-21,127.12385259673647,110.37504130588005,112.7106094960475
2017-09-22,127.94166406108887,110.3950914489813,113.00968834633174
2017-09-25,123.6153865995455,110.19062955007443,112.63993933376688
2017-09-26,123.28566593853014,110.25089113352648,112.55613747114603
2017-09-27,125.55409479343407,110.64032473460739,113.03541081198809
2017-09-28,124.86093572337408,110.76030195840119,112.91616626942516
2017-09-29,125.60546736188599,111.11180569419881,113.31014214483577
2017-10-02,125.6978482307824,111.54567569985763,113.70258101441146
2017-10-03,126.39004766780211,111.75968698333025,113.82103455183154
2017-10-04,126.6650223093307,111.87833091714093,113.96301603709927
2017-10-05,126.9849565180046,112.4708415737619,114.31746198927455
2017-10-06,126.89383826256726,112.35696089334431,114.07022973305052
2017-10-09,125.52584400705247,112.19184779942306,113.92860015459235
2017-10-10,127.05150252073665,112.45567854445035,114.4131717534072
2017-10-11,126.59613604400577,112.61277899333275,114.74251357856267
2017-10-12,127.87700874061625,112.46376916020355,114.68389335585591
2017-10-13,128.96101857681515,112.58550869811461,114.93022659277399
2017-10-16,129.67595048369935,112.71886674555935,114.97703318762056
2017-10-17,130.11959941918903,112.78937790514428,114.98873159256848
2017-10-18,130.25211128957017,112.88723675307378,115.05889596760635
2017-10-19,128.61999466853712,112.91460734008128,115.08226472200359
2017-10-20,129.60654726149642,113.43065257252832,115.28089283932314
2017-10-23,131.73798390660914,113.04171396377197,115.19927006287661
2017-10-24,131.34667889535746,113.21742449158036,115.17592513127315
2017-10-25,131.43397901712473,112.72241190795617,114.65065729205276
2017-10-26,132.34980580158953,112.8516773863272,114.81493725877776
2017-10-27,135.936668142119,113.66929587385297,115.17810215612685
2017-10-30,136.60416856763203,113.29678743921376,115.11974401041438
2017-10-31,135.9825373046929,113.45257863550758,115.42340495236212
2017-11-01,136.44125545503238,113.58479576401646,115.43505159482874
2017-11-02,136.6488072887553,113.62363459554719,115.65626761852937
2017-11-03,137.47731088443152,113.9575046531454,115.6214177362585
2017-11-06,139.32612255295405,114.11227109833479,116.00490895061868
2017-11-07,138.03527305575852,114.04273558682732,115.79652702089054
2017-11-08,138.81173623266562,114.21282562470914,116.12136045314638
2017-11-09,137.55464187799996,113.85005615345437,115.54319211296222
2017-11-10,138.86880898194684,113.81906220153046,115.5199259211968
2017-11-13,139.63897733812857,113.91204923620066,115.32216164623648
2017-11-14,140.68483503120348,113.67979761342217,115.10068776888644
2017-11-15,137.97782753734333,113.17927051532249,114.70349577828915
2017-11-16,139.12348536540554,114.0293690393542,115.54797291019526
2017-11-17,138.4357827722986,113.7354978074409,115.31535535980227
2017-11-20,140.35024808924092,113.9061339923481,115.46691153217641
2017-11-21,140.15040339102208,114.56041293980235,116.09546846747425
2017-11-22,140.39069724340885,114.47195550782862,116.14173904808665
2017-11-24,141.86891906416244,114.70292854577964,116.59265753494188
2017-11-27,140.09726999979583,114.65300752390723,116.3164168911151
2017-11-28,140.73855193374177,115.66748856737077,117.07819397647854
2017-11-29,138.1499358043939,115.60662058506719,116.83763646613954
2017-11-30,138.5996521350106,116.48211766753738,117.37730949457739
2017-12-01,137.13444816747696,116.27457142766767,117.20600535950818
2017-12-04,133.49958986906836,116.15357890820184,116.95431652357865
2017-12-05,134.1854014761637,115.793916549473,116.72492717613467
2017-12-06,134.10025691269604,115.81290959347356,116.70193988615026
2017-12-07,135.7193497087449,116.12821772317858,116.94340140336897
2017-12-08,137.81578573391357,116.67352858827742,117.40222398249112
2017-12-11,138.39073188362687,116.97483089837675,117.56207713015205
2017-12-12,137.20657912376973,117.15131740846346,117.89267552446543
2017-12-13,138.15699042536173,117.14007264520005,117.88131075229444
2017-12-14,138.3616536936219,116.73145171253252,117.64267542903006
2017-12-15,138.56590673832852,117.05141184646249,117.82492401206493
2017-12-18,140.03349211511537,117.68553528628843,118.78001667429605
2017-12-19,139.31030887048004,117.30149399903382,117.66502866487886
2017-12-20,139.71500488494718,117.2490874259154,117.52835128172288
2017-12-21,141.2869569421507,117.4550522221866,117.79067262767755
2017-12-22,141.64410039398842,117.42890048806886,118.00679685028818
2017-12-26,139.27161973068664,117.30927605812731,117.89329120232786
2017-12-27,140.72969464043138,117.3579324006643,118.02965795980744
2017-12-28,141.44825875483454,117.56367375106822,118.21122403757411
2017-12-29,141.05190368831018,117.18662153020149,118.01865701073227
2018-01-02,143.28032148374447,117.90235403674163,118.77906804728218
2018-01-03,144.44808804981687,118.5348696733534,119.37604798261022
2018-01-04,143.67856570525313,118.95635232418871,119.82392788050909
2018-01-05,144.1438581737482,119.62275936877107,120.6153659495298
2018-01-08,144.22105021497347,119.80562820625363,120.37205559213288
2018-01-09,144.18248396443684,120.03196987053335,120.60487900784508
2018-01-10,144.22106509426865,119.87898181245012,120.37259640043357
2018-01-11,146.68924628252992,120.60858929662687,121.07104973095197
2018-01-12,146.80215816431422,121.26048642192666,121.97383480008523
2018-01-16,144.28336092113568,120.91865706055242,121.79925361138314
2018-01-17,144.4761848180585,121.87182315046255,122.40041555760679
2018-01-18,144.4761848180585,121.70374234943748,122.21571524550951
2018-01-19,144.43769278935167,122.15870722262892,122.67288097576842
2018-01-22,143.59056410559631,122.97180188741281,123.3663465552457
2018-01-23,142.89153379423405,123.18405067524887,123.68917346880714
2018-01-24,141.4445297414352,123.14521560665406,123.88224468911659
2018-01-25,142.23817596975178,123.1875897574737,123.7430680723564
2018-01-26,142.67124924535653,124.34537264509382,124.5899815863633
2018-01-29,142.9456502418135,123.68238360695132,123.95216030851958
2018-01-30,141.42102400720975,122.65667650238434,122.93578653594035
2018-01-31,140.90494196926193,122.70635854597023,123.1087260818924
2018-02-01,139.62800780468177,122.59284051434646,123.09793396255972
2018-02-02,136.8389999613465,120.41584830696131,120.99369635948223
2018-02-05,133.26312166494435,116.23359416983263,116.78293837510903
2018-02-06,134.2980495027669,118.20381822595918,118.64714446111819
2018-02-07,133.27372270809272,117.6613326507392,117.94674326285848
2018-02-08,130.29830003380576,113.9104423599848,114.68166624720331
2018-02-09,129.8538538939403,115.41259468845595,115.99885166724442
2018-02-12,132.62171483051154,116.88104453086154,117.13639747128559
2018-02-13,134.79373911399222,117.12978338335964,117.30855577566683
2018-02-14,136.7069995171921,118.47940606677716,118.91259054360843
2018-02-15,139.41872894772558,119.75541871121325,119.82598426914551
2018-02-16,140.31230858158128,119.78471460273552,120.04947804768062
2018-02-20,140.59411089395738,119.158596354852,119.28015881184155
2018-02-21,141.15613173099476,118.66117331363021,118.6621778548103
2018-02-22,140.55733084038096,118.79078120821897,118.93352381461236
2018-02-23,140.59749240277065,120.3847152525532,120.3429273162368
2018-02-26,141.23980411851616,121.54594074148046,121.28800008813809
2018-02-27,139.4847162070135,120.29728968105773,119.83409582388728
2018-02-28,138.02308926722708,119.284281316997,118.90640853235897
2018-03-01,138.31150992443327,117.83021108758322,117.58646474061527
2018-03-02,138.18825320110773,118.34570391623771,117.90657309249512
2018-03-05,139.58685525810992,119.50149997106816,118.94361430287618
2018-03-06,140.56048517629355,119.75500025954948,119.21430892712206
2018-03-07,139.9980127251827,119.7183518786765,119.24805333520077
2018-03-08,140.52326185959322,120.20226101062379,119.60788656777255
2018-03-09,142.0104035465465,121.9424977517607,120.76194682468781
2018-03-12,142.64406630857468,121.81698905249438,120.8616410742471
2018-03-13,141.77826813983955,121.1707202517009,120.16450168765311
2018-03-14,142.13555337477322,120.65756131072438,120.00849612382308
2018-03-15,141.6608665236103,120.54859370946377,119.90805378071676
2018-03-16,141.89933817029655,120.25768905747513,119.91921957961902
2018-03-19,142.0579460870944,118.90465411674178,118.81332380114078
2018-03-20,143.48312663772614,119.07472398596602,118.8810946804145
2018-03-21,144.30279516853693,118.88279945825917,118.8810946804145
2018-03-22,140.62489828218207,116.38308440033975,116.6573745396044
2018-03-23,139.6602689445066,114.25162259256541,115.06420340239043
2018-03-26,143.84046663995875,116.98752567048298,117.31667389330762
2018-03-27,141.30832945024935,115.28635276216488,115.80220938119497
2018-03-28,138.31072758662796,114.99087328664095,115.94200755419305
2018-03-29,139.50561428917825,116.26863470595094,117.3031036237679
2018-04-02,138.69128668356018,114.11017268523148,115.19132077527428
2018-04-03,138.8965380620815,115.39187066065499,116.16447333963731
2018-04-04,138.60977159234864,116.46178233088773,116.91922702722957
2018-04-05,141.19810009200816,117.25098293382874,117.7259627708256
2018-04-06,138.83526401346512,115.02239796873258,116.2283092435456
2018-04-09,139.77866621815053,115.51523593780726,116.79701611789896
2018-04-10,141.6071865124635,117.10527191347178,118.23960120501712
2018-04-11,141.24804782728432,116.58104631933428,117.75040860238768
2018-04-12,141.08785956425416,117.4037574316384,118.39062530614734
2018-04-13,140.1251649466037,117.110447612972,118.12935559044999
2018-04-16,139.47712993667568,117.93262099632584,118.77855795378956
2018-04-17,140.53705746053987,119.00246576226927,119.70647429342772
2018-04-18,142.75569084798786,119.0764922640732,119.93071125134638
2018-04-19,142.55837736432778,118.52173805025717,119.36017524092826
2018-04-20,142.59791204669727,117.67379682051084,118.67385590114216
2018-04-23,141.965501563547,117.65880187300691,118.60588540054687
2018-04-24,140.931292195233,116.31206509120373,117.6989639283029
2018-04-25,140.08724439958914,116.55922984492267,117.63031596414054
2018-04-26,140.97901299575503,117.5758033100609,118.6148616142545
2018-04-27,141.8629070339149,117.66967886948106,118.60352260922753
2018-04-30,139.911494213494,116.90062581885662,118.12733419258646
2018-05-01,138.81482301706814,117.07831331776057,118.15012329345124
2018-05-02,139.38976916678146,116.40656499505835,117.6148144046508
2018-05-03,138.8181097508694,116.18619377053594,117.75221863535224
2018-05-04,138.40743057262256,117.48083772746969,118.4726359078484
2018-05-07,140.0156754783893,117.81916734600684,118.81323015867358
2018-05-08,139.85334183727923,117.81916734600684,118.7227184997619
2018-05-09,141.47935652153745,118.78574401410076,119.43619214828341
2018-05-10,146.07935499565855,119.7208048726061,120.2570662677352
2018-05-11,145.12333203716165,120.02593579068801,120.48012776681331
2018-05-14,146.97661215031235,120.07358280549627,120.7249544073751
2018-05-15,146.63545124014405,119.38488590200518,119.95896592227233
2018-05-16,148.6133840370498,119.8053890761822,120.27219870134012
2018-05-17,148.314988194828,119.72091196885053,120.3725711437657
2018-05-18,147.64158636819738,119.47091264200765,120.04948635251627
2018-05-21,149.07285220260385,120.22276781684234,120.64186231324692
2018-05-22,148.29304904834646,119.9447527533021,120.53075289755681
2018-05-23,146.83347045676499,120.21987106895469,120.1525504932028
2018-05-24,145.73206897929057,120.0150138884593,119.96273564999215
2018-05-25,145.23283294417308,119.7767463204352,119.67187298302073
2018-05-29,143.92059768909704,118.62664345326297,118.25821367003604
2018-05-30,145.0547428552624,119.96111541984543,119.53281829297839
2018-05-31,143.5852878701642,119.34852490596435,118.82487664948897
2018-06-01,142.36864944193928,120.33029342967454,119.91134006940909
2018-06-04,137.8394504503106,120.80543515627117,120.26960215619542
2018-06-05,135.67548689265388,120.87819332705038,120.25844403895024
2018-06-06,134.7397178105072,121.71424848587992,121.17331597909522
2018-06-07,134.4820906274571,121.7034342176907,120.85270426442733
2018-06-08,134.3099037614781,121.99907085418857,121.2187137900002
2018-06-11,134.22365771877404,122.13207172191937,121.48394254326571
2018-06-12,134.7847244444475,122.26131349112386,121.43985468473231
2018-06-13,137.10232501616096,121.9422203441317,121.17521085773592
2018-06-14,137.7315180428816,122.19399612735822,121.2636595407143
2018-06-15,134.64690037644436,121.61996174266683,121.08692692735714
2018-06-18,135.2060365517846,121.41427945847687,120.6332325048184
2018-06-19,135.2060365517846,121.03100003703082,118.98806160375008
2018-06-20,135.76207193579515,121.20159939118804,119.1236799498564
2018-06-21,135.63446374203318,120.57471567967022,118.53677627940284
2018-06-22,136.57143659123355,120.75703773983828,119.01361342769323
2018-06-25,134.9258615513925,119.39575421093356,117.70287482643968
2018-06-26,135.3548636267286,119.61715867717548,117.84027206895591
2018-06-27,133.43260490877648,118.78873454262578,116.97130094594411
2018-06-28,133.9552566684386,119.36048449993967,117.51340156560583
2018-06-29,134.04191376475484,119.50444851107737,117.84608588546239
2018-07-02,134.73455378540373,119.71824480084273,117.65171340578615
2018-07-03,133.96069177592585,119.36512499402868,117.26220262136746
2018-07-05,134.7405891146208,120.18092104602958,118.30878536322894
2018-07-06,135.94437537382225,121.02674441392962,119.09412845065539
2018-07-09,137.6011271770526,121.92718023843105,119.78300545723776
2018-07-10,137.0578715712969,122.28702191599959,120.16433825661619
2018-07-11,135.25115555612336,121.55557387384617,118.92411411097198
2018-07-12,135.76462978622828,122.46217284026515,119.84050461237142
2018-07-13,134.87063622931535,122.54092189154062,120.05351184096638
2018-07-16,134.7847236125896,122.45150524456665,119.82977658019027
2018-07-17,133.88188186815773,122.8560319495236,120.14371174291306
2018-07-18,133.92526681051277,123.06639182235233,120.42313500947064
2018-07-19,133.96863293849816,122.68924901732802,119.95501400720698
2018-07-20,133.05836381300804,122.57496068724988,120.24616126135126
2018-07-23,132.5771713046327,122.76089444900195,120.2573293458791
2018-07-24,133.58815830347373,123.26409683412159,120.7039091463053
2018-07-25,135.8509975903411,124.11634801089228,121.48194286726198
2018-07-26,134.53185092675653,123.88043610472839,121.31650608673021
2018-07-27,132.67760213299616,123.20281101297586,120.8193817330732
2018-07-30,131.31556582884446,122.68045966958763,120.51961861107785
2018-07-31,132.60732083251216,123.17339565996501,120.84255099000625
2018-08-01,132.07962103878933,123.00633162728593,120.55395678709297
2018-08-02,132.74274930123443,123.5510974809763,120.77659615497178
2018-08-03,130.01986468652638,123.9795798607745,121.05428137477597
2018-08-06,131.23882839945483,124.34629654714236,121.15397562433526
2018-08-07,132.04168435201169,124.67652837522498,121.56339811624892
2018-08-08,132.61690186781843,124.63451033375514,121.61850397136796
2018-08-09,132.08896990872717,124.49789429559459,121.25502580446967
2018-08-10,130.0986967959815,123.82788215365181,120.12745930724485
2018-08-13,128.47414529403915,123.45353636156086,119.80321857869909
2018-08-14,127.23561979007472,124.09160362636918,120.16216382754614
2018-08-15,124.95972682448789,123.34486351972424,119.25683517264243
2018-08-16,125.19736577356059,124.15400497375724,119.95613033571317
2018-08-17,125.14994885175177,124.50604327855011,120.31455293786316
2018-08-20,126.81029222336689,124.72003888451557,120.7386655375104
2018-08-21,128.07021034711258,124.95456924425376,121.20543387855976
2018-08-22,128.34670557214892,124.89520523212477,121.33817183780987
2018-08-23,127.33567932655872,124.76241532927617,121.06198976835421
2018-08-24,128.96055611042547,125.36425625067868,121.54941910010221
2018-08-27,129.23466015320307,126.15379015787111,122.49749606960003
2018-08-28,128.59684105465686,126.20210772603568,122.42105215231543
2018-08-29,130.20161129784861,126.74018632921656,122.96750023974712
